Project_ID,Cost_Center,Supplier,PO_Requested,Forecast_Amount,Actuals_Amount,Budget_Remaining,Compliance_Flag,Variance
CUST-0397	Operations	Dio	5554	24141	21380	18587	0	-2761
CUST-0398	Technology	Iron Maiden	19664	12500	11372	-7164	0	-1128
CUST-0399	Logistics	Twisted Sister	21540	48337	46565	26797	0	-1772
CUST-0400	Technology	Megadeth	44868	95119	108926	50251	0	13807
CUST-0401	Sales	Megadeth	25018	60662	49886	35644	0	-10776
CUST-0402	Technology	Dio	47122	40299	40838	-6823	0	539
CUST-0403	Marketing	Venom	23047	59899	64681	36852	0	4782
CUST-0404	Operations	Manowar	32774	76655	64787	43881	0	-11868
CUST-0405	Technology	Judas Priest	29672	23055	23476	-6617	0	421
CUST-0406	Operations	Dio	27853	51347	50830	23494	1	-517
CUST-0407	Sales	Motörhead	35080	73525	66065	38445	0	-7460
CUST-0408	Marketing	Iron Maiden	21514	88263	80415	66749	0	-7848
CUST-0409	Operations	Megadeth	19300	79672	88731	60372	0	9059
CUST-0410	Technology	Venom	35585	21537	18477	-14048	0	-3060
CUST-0411	Operations	Dio	24801	34434	34092	9633	0	-342
CUST-0412	HR	Saxon	49380	36066	34157	-13314	0	-1909
CUST-0413	Sales	Judas Priest	39120	75621	69818	36501	0	-5803
CUST-0414	Marketing	Twisted Sister	45868	70029	74101	24161	0	4072
CUST-0415	Logistics	Slayer	31027	83490	97023	52463	0	13533
CUST-0416	Operations	Iron Maiden	43304	12816	10431	-30488	0	-2385
CUST-0417	Technology	Venom	11705	15210	16666	3505	0	1456
CUST-0418	Marketing	Saxon	5481	42426	47499	36945	0	5073
CUST-0419	Technology	Megadeth	38522	79391	65248	40869	0	-14143
CUST-0420	Technology	Venom	48408	49967	58310	1559	0	8343
CUST-0421	Operations	Saxon	29525	53721	57408	24196	0	3687
CUST-0422	Technology	Venom	41795	74216	66882	32421	0	-7334
CUST-0423	Operations	Slayer	47424	61563	58723	14139	0	-2840
CUST-0424	Logistics	Saxon	43913	30578	32277	-13335	0	1699
CUST-0425	HR	Anthrax	44914	12408	13403	-32506	0	995
CUST-0426	Technology	Pantera	23525	55453	64395	31928	0	8942
CUST-0427	Technology	Venom	24560	99694	107081	75134	0	7387
CUST-0428	Technology	Venom	49853	56125	56908	6272	0	783
CUST-0429	Finance	W.A.S.P.	12084	56580	50613	44496	0	-5967
CUST-0430	Finance	Twisted Sister	36571	91950	89831	55379	0	-2119
CUST-0431	Marketing	Pantera	9183	49626	39856	40443	0	-9770
CUST-0432	HR	Judas Priest	27038	40959	48507	13921	0	7548
CUST-0433	HR	Dio	23119	75700	88644	52581	0	12944
CUST-0434	Finance	W.A.S.P.	46982	46159	53875	-823	0	7716
CUST-0435	Marketing	Judas Priest	26308	18127	16683	-8181	0	-1444
CUST-0436	Finance	Anthrax	23145	92023	108083	68878	0	16060
CUST-0437	Logistics	Queensrÿche	22114	43774	48268	21660	1	4494
CUST-0438	Marketing	Dio	47999	60747	55824	12748	0	-4923
CUST-0439	HR	Dio	47694	13862	15854	-33832	0	1992
CUST-0440	HR	Metallica	24581	82737	71492	58156	1	-11245
CUST-0441	Finance	Pantera	17344	46725	45582	29381	0	-1143
CUST-0442	Logistics	Slayer	14825	39567	36673	24742	0	-2894
CUST-0443	Finance	Iron Maiden	38901	29884	33616	-9017	0	3732
CUST-0444	Sales	Megadeth	20748	54798	57963	34050	0	3165
CUST-0445	Operations	Iron Maiden	8720	61491	68607	52771	0	7116
CUST-0446	Operations	Twisted Sister	44323	96105	87418	51782	0	-8687
CUST-0447	Logistics	Iron Maiden	31482	27991	23289	-3491	0	-4702
CUST-0448	Technology	Venom	48288	21507	23911	-26781	0	2404
CUST-0449	Technology	Twisted Sister	25944	60096	59896	34152	0	-200
CUST-0450	Operations	Dio	49614	78251	85667	28637	0	7416
CUST-0451	Operations	Iron Maiden	14170	98866	115732	84696	0	16866
CUST-0452	Technology	Anthrax	6668	90274	84233	83606	0	-6041
CUST-0453	Marketing	Venom	47952	91988	89131	44036	0	-2857
CUST-0454	Technology	Iron Maiden	37595	99983	116722	62388	0	16739
CUST-0455	Finance	Anthrax	24372	39809	33445	15437	0	-6364
CUST-0456	Marketing	Manowar	22001	64700	55909	42699	0	-8791
CUST-0457	Finance	Anthrax	32431	41504	37535	9073	0	-3969
CUST-0458	Operations	Queensrÿche	31515	85090	70330	53575	0	-14760
CUST-0459	Marketing	Megadeth	30445	30021	29070	-424	0	-951
CUST-0460	Finance	Judas Priest	7314	65897	71939	58583	0	6042
CUST-0461	Finance	W.A.S.P.	43209	50944	51916	7735	0	972
CUST-0462	Marketing	Queensrÿche	42489	89346	83154	46857	0	-6192
CUST-0463	Logistics	Slayer	17446	53160	57310	35714	0	4150
CUST-0464	Sales	Megadeth	27489	68873	76090	41384	0	7217
CUST-0465	Technology	Metallica	19572	81071	85655	61499	0	4584
CUST-0466	HR	Iron Maiden	49978	27271	23821	-22707	0	-3450
CUST-0467	Finance	Dio	40037	37100	36260	-2937	0	-840
CUST-0468	Technology	Slayer	46832	95520	100911	48688	0	5391
CUST-0469	Sales	Dio	36177	28163	22565	-8014	0	-5598
CUST-0470	HR	Iron Maiden	49031	86156	75819	37125	0	-10337
CUST-0471	Technology	Queensrÿche	28494	80956	74659	52462	0	-6297
CUST-0472	Operations	Manowar	38247	99659	102681	61412	0	3022
CUST-0473	HR	Iron Maiden	24673	36517	30832	11844	0	-5685
CUST-0474	Sales	Judas Priest	16140	28102	25287	11962	0	-2815
CUST-0475	Technology	Twisted Sister	48097	50501	54815	2404	0	4314
CUST-0476	Finance	Saxon	41585	78656	87075	37071	0	8419
CUST-0477	HR	Manowar	16870	27727	29381	10857	0	1654
CUST-0478	Operations	Megadeth	24253	66369	56548	42116	0	-9821
CUST-0479	Marketing	Pantera	11396	29025	30116	17629	0	1091
CUST-0480	Finance	W.A.S.P.	35853	96013	92568	60160	0	-3445
CUST-0481	Operations	Queensrÿche	13384	84035	98805	70651	0	14770
CUST-0482	Operations	Motörhead	21951	30715	30119	8764	1	-596
CUST-0483	HR	Iron Maiden	41636	51614	59325	9978	0	7711
CUST-0484	Technology	Twisted Sister	16997	18888	16119	1891	0	-2769
CUST-0485	Marketing	Anthrax	49545	83051	72203	33506	0	-10848
CUST-0486	Finance	Saxon	26996	79856	82827	52860	0	2971
CUST-0487	Finance	Pantera	47889	25517	23757	-22372	0	-1760
CUST-0488	Technology	W.A.S.P.	10852	34134	31154	23282	0	-2980
CUST-0489	Marketing	Megadeth	19565	51628	43045	32063	0	-8583
CUST-0490	HR	Twisted Sister	28283	29073	27533	790	1	-1540
CUST-0491	Finance	Megadeth	19636	13864	13273	-5772	0	-591
CUST-0492	Marketing	Pantera	25125	51771	49230	26646	0	-2541
CUST-0493	HR	Iron Maiden	32556	64269	72872	31713	1	8603
CUST-0494	HR	Manowar	26713	63903	65702	37190	0	1799
CUST-0495	Sales	Metallica	29358	49760	40220	20402	1	-9540
CUST-0496	Finance	Judas Priest	22076	68065	55077	45989	1	-12988
CUST-0497	Technology	Anthrax	43375	93472	95660	50097	0	2188
CUST-0498	Logistics	Queensrÿche	24270	45887	47942	21617	0	2055
CUST-0499	Finance	Dio	35393	29917	26670	-5476	0	-3247
CUST-0500	Sales	Judas Priest	12718	34632	28938	21914	0	-5694
CUST-0501	Operations	Anthrax	35837	23994	23633	-11843	0	-361
CUST-0502	Operations	Queensrÿche	8517	27241	24645	18724	0	-2596
CUST-0503	HR	Saxon	46575	34215	39030	-12360	0	4815
CUST-0504	Logistics	Venom	43245	13433	11013	-29812	0	-2420
CUST-0505	Sales	Queensrÿche	43031	90213	94471	47182	0	4258
CUST-0506	Finance	Twisted Sister	45675	90864	94512	45189	0	3648
CUST-0507	Operations	Twisted Sister	9667	44978	38667	35311	0	-6311
CUST-0508	Operations	Pantera	35947	89377	105752	53430	1	16375
CUST-0509	Finance	Manowar	17749	84323	73196	66574	0	-11127
CUST-0510	Sales	W.A.S.P.	37799	90263	92690	52464	0	2427
CUST-0511	Marketing	Dio	12852	40266	32440	27414	0	-7826
CUST-0512	HR	Motörhead	49610	88166	89077	38556	1	911
CUST-0513	Finance	Pantera	30013	40432	44852	10419	0	4420
CUST-0514	Marketing	Judas Priest	39723	40266	47164	543	0	6898
CUST-0515	HR	Megadeth	24553	13418	15174	-11135	0	1756
CUST-0516	Logistics	Metallica	32073	57089	56955	25016	0	-134
CUST-0517	Technology	Venom	8543	20417	18166	11874	0	-2251
CUST-0518	HR	Twisted Sister	14881	72469	63863	57588	0	-8606
CUST-0519	Logistics	Saxon	14002	27575	32494	13573	0	4919
CUST-0520	Technology	Judas Priest	18126	75840	85347	57714	0	9507
CUST-0521	Operations	Venom	27457	89260	80912	61803	0	-8348
CUST-0522	Operations	Judas Priest	31816	71441	78483	39625	0	7042
CUST-0523	Operations	Judas Priest	42316	95140	90652	52824	1	-4488
CUST-0524	HR	Dio	34987	59015	57393	24028	0	-1622
CUST-0525	Marketing	Pantera	14386	34114	30110	19728	0	-4004
CUST-0526	Technology	Saxon	25734	60785	53869	35051	0	-6916
CUST-0527	Operations	Megadeth	16819	74414	84060	57595	0	9646
CUST-0528	Sales	Metallica	10296	72108	78646	61812	0	6538
CUST-0529	Finance	Manowar	36954	28024	24541	-8930	0	-3483
CUST-0530	Technology	Saxon	26799	31467	27443	4668	1	-4024
CUST-0531	Technology	Venom	46355	35330	39463	-11025	0	4133
CUST-0532	Marketing	Anthrax	16588	39658	32182	23070	0	-7476
CUST-0533	Logistics	Saxon	25539	14224	16932	-11315	0	2708
CUST-0534	Marketing	Queensrÿche	46582	63554	56829	16972	0	-6725
CUST-0535	Operations	Slayer	8801	11967	11732	3166	0	-235
CUST-0536	Finance	Venom	5308	45370	40802	40062	1	-4568
CUST-0537	Finance	Pantera	34625	64138	66264	29513	0	2126
CUST-0538	Sales	Dio	22925	39170	41476	16245	0	2306
CUST-0539	Sales	Saxon	18722	97993	81755	79271	0	-16238
CUST-0540	Operations	Motörhead	16049	36585	36129	20536	0	-456
CUST-0541	Finance	Judas Priest	42767	36812	42281	-5955	1	5469
CUST-0542	Marketing	Motörhead	15383	18668	22210	3285	0	3542
CUST-0543	HR	Anthrax	37084	33209	31848	-3875	0	-1361
CUST-0544	Marketing	Queensrÿche	10769	67577	59798	56808	0	-7779
CUST-0545	HR	Motörhead	13480	90879	86643	77399	0	-4236
CUST-0546	Operations	Twisted Sister	45270	74217	71939	28947	0	-2278
CUST-0547	Finance	Megadeth	33423	52584	54628	19161	0	2044
CUST-0548	Sales	Megadeth	46516	69971	58021	23455	0	-11950
CUST-0549	Technology	Dio	33141	42346	43311	9205	0	965
CUST-0550	Sales	Twisted Sister	31436	66040	54208	34604	0	-11832
CUST-0551	Logistics	Saxon	33116	63066	73940	29950	0	10874
CUST-0552	Technology	Manowar	36286	15482	15301	-20804	0	-181
CUST-0553	HR	Manowar	30121	89682	84455	59561	0	-5227
CUST-0554	Marketing	W.A.S.P.	5305	59856	62402	54551	0	2546
CUST-0555	Marketing	Slayer	7472	51012	54496	43540	0	3484
CUST-0556	Sales	Megadeth	39981	61662	69116	21681	0	7454
CUST-0557	Marketing	Venom	18068	90151	97708	72083	0	7557
CUST-0558	Sales	W.A.S.P.	29451	84964	95494	55513	0	10530
CUST-0559	Sales	Iron Maiden	5922	87831	70453	81909	0	-17378
CUST-0560	Marketing	Megadeth	26116	80275	80420	54159	0	145
CUST-0561	Logistics	Dio	39801	78843	75088	39042	0	-3755
CUST-0562	Operations	Queensrÿche	17489	94068	112035	76579	0	17967
CUST-0563	Marketing	Anthrax	6174	15047	16077	8873	0	1030
CUST-0564	HR	W.A.S.P.	49351	78242	66732	28891	0	-11510
CUST-0565	Finance	Iron Maiden	5270	24328	28144	19058	0	3816
CUST-0566	Sales	Venom	46070	69193	56492	23123	0	-12701
CUST-0567	Logistics	Iron Maiden	21306	69886	60923	48580	0	-8963
CUST-0568	Sales	Iron Maiden	19828	15559	13504	-4269	0	-2055
CUST-0569	HR	Saxon	27567	42207	42086	14640	0	-121
CUST-0570	Sales	Slayer	25453	77987	72970	52534	0	-5017
CUST-0571	HR	Iron Maiden	13449	80499	79471	67050	0	-1028
CUST-0572	Sales	Judas Priest	11731	61853	51700	50122	0	-10153
CUST-0573	Marketing	Pantera	30136	15144	16417	-14992	0	1273
CUST-0574	Finance	Metallica	37986	83098	80868	45112	1	-2230
CUST-0575	Marketing	Iron Maiden	43579	60777	54952	17198	0	-5825
CUST-0576	Sales	Saxon	25061	77649	71849	52588	0	-5800
CUST-0577	HR	Megadeth	15945	92660	110395	76715	0	17735
CUST-0578	Operations	Twisted Sister	9278	16461	16455	7183	0	-6
CUST-0579	Logistics	Manowar	7996	34884	41489	26888	0	6605
CUST-0580	Sales	Motörhead	24542	48165	43945	23623	0	-4220
CUST-0581	Operations	Queensrÿche	24059	67613	63842	43554	0	-3771
CUST-0582	Sales	W.A.S.P.	34879	62171	60432	27292	0	-1739
CUST-0583	Logistics	Metallica	39097	49918	57960	10821	0	8042
CUST-0584	Marketing	Dio	44083	47475	42978	3392	0	-4497
CUST-0585	Marketing	Venom	39348	70469	79759	31121	0	9290
CUST-0586	Sales	Twisted Sister	27140	31821	37252	4681	0	5431
CUST-0587	Logistics	Manowar	33420	65372	65815	31952	0	443
CUST-0588	Finance	Saxon	13768	48590	47341	34822	0	-1249
CUST-0589	Finance	Judas Priest	27461	90364	78254	62903	0	-12110
CUST-0590	Sales	Motörhead	37124	17149	18773	-19975	0	1624
CUST-0591	Sales	Motörhead	28543	77760	77488	49217	0	-272
CUST-0592	Sales	Twisted Sister	17348	28643	33799	11295	0	5156
CUST-0593	Marketing	Venom	15805	70762	72337	54957	0	1575
CUST-0594	Marketing	Venom	31436	94685	110700	63249	0	16015
CUST-0595	Operations	Manowar	6253	69204	72986	62951	0	3782
CUST-0596	HR	Twisted Sister	19969	21854	21329	1885	0	-525
CUST-0597	Marketing	Saxon	19701	75622	66212	55921	1	-9410
CUST-0598	Logistics	Iron Maiden	13598	24833	20408	11235	0	-4425
CUST-0599	Finance	Dio	18840	33562	29308	14722	0	-4254
CUST-0600	Finance	Metallica	6436	86735	85702	80299	0	-1033
CUST-0601	Sales	Pantera	43646	81618	70634	37972	0	-10984
CUST-0602	Operations	Slayer	38071	27734	27369	-10337	0	-365
CUST-0603	Sales	Manowar	16074	61520	52071	45446	1	-9449
CUST-0604	Finance	W.A.S.P.	13071	64206	74355	51135	0	10149
CUST-0605	Finance	Saxon	29024	52396	52289	23372	0	-107
CUST-0606	HR	Metallica	47633	69098	67481	21465	0	-1617
CUST-0607	Technology	Saxon	7448	13265	15858	5817	0	2593
CUST-0608	Logistics	Dio	29588	33445	34259	3857	0	814
CUST-0609	HR	Saxon	46964	69464	68290	22500	0	-1174
CUST-0610	Sales	Twisted Sister	21763	87373	73829	65610	0	-13544
CUST-0611	Technology	Saxon	40044	36467	39672	-3577	0	3205
CUST-0612	Finance	Anthrax	45837	69596	59798	23759	0	-9798
CUST-0613	Operations	Slayer	8184	21820	20507	13636	0	-1313
CUST-0614	Operations	Saxon	43923	42778	37708	-1145	0	-5070
CUST-0615	Finance	Venom	8143	52477	47945	44334	0	-4532
CUST-0616	Marketing	Manowar	48382	95010	107739	46628	0	12729
CUST-0617	Technology	W.A.S.P.	12085	31495	34643	19410	0	3148
CUST-0618	Finance	Manowar	47832	26193	29572	-21639	0	3379
CUST-0619	Operations	Twisted Sister	6293	21952	22507	15659	0	555
CUST-0620	Operations	Venom	8161	24963	26591	16802	0	1628
CUST-0621	Technology	Pantera	12588	68903	60976	56315	0	-7927
CUST-0622	Logistics	Metallica	32313	93109	111656	60796	1	18547
CUST-0623	Finance	Pantera	34118	57571	46151	23453	0	-11420
CUST-0624	HR	Motörhead	29920	21181	23441	-8739	0	2260
CUST-0625	Sales	Judas Priest	13099	78657	68606	65558	0	-10051
CUST-0626	Finance	Venom	40866	60343	70490	19477	0	10147
CUST-0627	Logistics	Manowar	21563	77065	69240	55502	0	-7825
CUST-0628	Technology	Manowar	36090	90225	90156	54135	0	-69
CUST-0629	Technology	Queensrÿche	15035	30958	25934	15923	0	-5024
CUST-0630	Operations	Twisted Sister	18467	59634	55546	41167	1	-4088
CUST-0631	Logistics	Manowar	49940	82134	75046	32194	0	-7088
CUST-0632	Technology	Slayer	46308	59886	71416	13578	0	11530
CUST-0633	Marketing	Judas Priest	5609	15754	13371	10145	0	-2383
CUST-0634	Finance	Iron Maiden	24733	32398	30759	7665	1	-1639
CUST-0635	Operations	Anthrax	32582	53934	63192	21352	0	9258
CUST-0636	HR	W.A.S.P.	48362	84120	70865	35758	0	-13255
CUST-0637	Logistics	Judas Priest	11617	96445	89637	84828	0	-6808
CUST-0638	Operations	Twisted Sister	48416	29672	24080	-18744	0	-5592
CUST-0639	Technology	Anthrax	39098	31249	30751	-7849	0	-498
CUST-0640	Sales	Metallica	22693	28953	31358	6260	0	2405
CUST-0641	Technology	Dio	45815	33444	33174	-12371	0	-270
CUST-0642	HR	Motörhead	44690	16725	17583	-27965	0	858
CUST-0643	HR	Dio	13989	64995	58997	51006	0	-5998
CUST-0644	HR	Judas Priest	32448	50378	53562	17930	0	3184
CUST-0645	HR	Anthrax	11875	50569	47118	38694	0	-3451
CUST-0646	HR	Iron Maiden	38527	68491	55994	29964	1	-12497
CUST-0647	Marketing	Anthrax	45481	47851	50193	2370	0	2342
CUST-0648	Finance	Manowar	12715	92110	90382	79395	0	-1728
CUST-0649	Logistics	Venom	23527	33684	39712	10157	0	6028
CUST-0650	Operations	Slayer	12471	25408	30487	12937	0	5079
CUST-0651	HR	W.A.S.P.	11964	27245	31679	15281	0	4434
CUST-0652	Finance	Twisted Sister	37619	36588	40935	-1031	0	4347
CUST-0653	Technology	W.A.S.P.	18018	10463	8911	-7555	0	-1552
CUST-0654	Finance	Queensrÿche	44911	91600	104910	46689	0	13310
CUST-0655	HR	W.A.S.P.	18090	43175	48382	25085	0	5207
CUST-0656	Sales	Iron Maiden	22235	11600	10592	-10635	0	-1008
CUST-0657	Operations	Megadeth	39284	70115	78476	30831	1	8361
CUST-0658	HR	Megadeth	18216	75225	82560	57009	0	7335
CUST-0659	Finance	Motörhead	28456	75358	76779	46902	1	1421
CUST-0660	Technology	Megadeth	31853	81237	84560	49384	0	3323
CUST-0661	Finance	Megadeth	24356	10753	9000	-13603	0	-1753
CUST-0662	HR	Slayer	15510	89689	80905	74179	0	-8784
CUST-0663	Logistics	Metallica	7582	74679	66914	67097	0	-7765
CUST-0664	Finance	Saxon	40922	41179	45640	257	0	4461
CUST-0665	Logistics	Venom	37529	38426	36872	897	0	-1554
CUST-0666	HR	Pantera	18611	87183	70461	68572	0	-16722
CUST-0667	Finance	Dio	36500	96438	85182	59938	0	-11256
CUST-0668	Technology	Slayer	26666	72352	69125	45686	0	-3227
CUST-0669	Marketing	Manowar	20368	69472	66759	49104	0	-2713
CUST-0670	Marketing	Megadeth	5179	63759	67512	58580	0	3753
CUST-0671	Logistics	Manowar	5835	67917	80262	62082	1	12345
CUST-0672	HR	Manowar	49016	20407	17583	-28609	0	-2824
CUST-0673	Logistics	Venom	10832	88802	81646	77970	0	-7156
CUST-0674	HR	Twisted Sister	12237	88656	99333	76419	0	10677
CUST-0675	HR	W.A.S.P.	42627	10861	11885	-31766	0	1024
CUST-0676	Marketing	Manowar	48845	42075	49172	-6770	0	7097
CUST-0677	Technology	Metallica	37381	81741	94941	44360	0	13200
CUST-0678	Technology	Manowar	14774	46452	48375	31678	0	1923
CUST-0679	Finance	Motörhead	10903	91233	86089	80330	0	-5144
CUST-0680	Logistics	Manowar	38535	92396	77468	53861	0	-14928
CUST-0681	Technology	Pantera	9918	83079	78674	73161	0	-4405
CUST-0682	Sales	W.A.S.P.	11638	37215	32747	25577	0	-4468
CUST-0683	Operations	Motörhead	21770	16411	16052	-5359	0	-359
CUST-0684	Finance	Metallica	47227	34227	32694	-13000	0	-1533
CUST-0685	Finance	Anthrax	20149	29432	26706	9283	0	-2726
CUST-0686	Marketing	Metallica	34933	17217	17908	-17716	0	691
CUST-0687	Logistics	Pantera	24400	95626	79951	71226	0	-15675
CUST-0688	Sales	Motörhead	22309	55746	54018	33437	0	-1728
CUST-0689	Technology	Anthrax	35426	14813	14032	-20613	0	-781
CUST-0690	Technology	Megadeth	8282	29054	25408	20772	0	-3646
CUST-0691	HR	Anthrax	11541	14250	14994	2709	0	744
CUST-0692	Finance	Iron Maiden	16449	97424	81561	80975	0	-15863
CUST-0693	Logistics	Metallica	7585	85771	86228	78186	0	457
CUST-0694	Logistics	Anthrax	24042	89073	105935	65031	0	16862
CUST-0695	Logistics	Manowar	28607	49117	52583	20510	0	3466
CUST-0696	HR	Saxon	49352	53399	56551	4047	0	3152
CUST-0697	Marketing	Judas Priest	25493	21495	23331	-3998	0	1836
CUST-0698	Technology	Dio	32918	16426	19255	-16492	0	2829
CUST-0699	Logistics	Anthrax	12595	24272	24536	11677	0	264
CUST-0700	Sales	Metallica	11225	64651	68458	53426	0	3807
CUST-0701	Sales	Iron Maiden	8007	33363	27810	25356	0	-5553
CUST-0702	HR	Dio	5633	31146	30750	25513	1	-396
CUST-0703	Marketing	Motörhead	14069	98092	81580	84023	0	-16512
CUST-0704	HR	Slayer	48473	47274	52976	-1199	0	5702
CUST-0705	Operations	Iron Maiden	47414	90096	82902	42682	0	-7194
CUST-0706	Finance	Twisted Sister	16174	96628	115342	80454	1	18714
CUST-0707	Technology	Twisted Sister	26539	87983	94469	61444	0	6486
CUST-0708	HR	Manowar	28430	85010	78223	56580	0	-6787
CUST-0709	HR	Judas Priest	33686	83685	75271	49999	0	-8414
CUST-0710	Technology	Dio	45750	33254	32292	-12496	1	-962
CUST-0711	Finance	Iron Maiden	22583	69682	71592	47099	0	1910
CUST-0712	Operations	Manowar	11091	85886	87637	74795	0	1751
CUST-0713	Sales	Motörhead	29420	57210	66759	27790	1	9549
CUST-0714	Sales	Metallica	27460	14697	14775	-12763	0	78
CUST-0715	Marketing	Judas Priest	16984	22206	22300	5222	0	94
CUST-0716	HR	Queensrÿche	12460	49229	47516	36769	0	-1713
CUST-0717	Finance	Venom	31265	52312	51572	21047	0	-740
CUST-0718	Marketing	Megadeth	31230	58309	63447	27079	0	5138
CUST-0719	Sales	Slayer	34919	59668	67134	24749	0	7466
CUST-0720	Marketing	Motörhead	22814	18869	17778	-3945	0	-1091
CUST-0721	Marketing	Dio	30278	66010	68269	35732	0	2259
CUST-0722	Operations	Anthrax	36342	82151	90978	45809	1	8827
CUST-0723	Operations	Megadeth	32639	18509	14927	-14130	0	-3582
CUST-0724	Marketing	Anthrax	47522	48382	53036	860	1	4654
CUST-0725	Logistics	Dio	15930	71710	70645	55780	0	-1065
CUST-0726	Technology	Manowar	12409	27635	30798	15226	0	3163
CUST-0727	Sales	Judas Priest	13684	25993	29558	12309	0	3565
CUST-0728	Sales	Twisted Sister	8843	45968	37606	37125	0	-8362
CUST-0729	Operations	Queensrÿche	15446	53150	51369	37704	0	-1781
CUST-0730	Logistics	Megadeth	11796	79081	85545	67285	0	6464
CUST-0731	Logistics	Iron Maiden	32264	64232	59451	31968	0	-4781
CUST-0732	HR	Motörhead	43715	78766	85826	35051	0	7060
CUST-0733	Technology	Venom	36632	37504	41364	872	0	3860
CUST-0734	Marketing	W.A.S.P.	42286	37400	36651	-4886	0	-749
CUST-0735	HR	Motörhead	49459	90223	101332	40764	0	11109
CUST-0736	HR	Judas Priest	33715	17626	16507	-16089	0	-1119
CUST-0737	Logistics	Judas Priest	16879	24326	28394	7447	1	4068
CUST-0738	Logistics	Anthrax	45063	84890	95416	39827	0	10526
CUST-0739	Logistics	Saxon	29887	92441	81757	62554	0	-10684
CUST-0740	Marketing	Dio	28501	79330	65946	50829	0	-13384
CUST-0741	Marketing	Metallica	45065	21491	25636	-23574	0	4145
CUST-0742	HR	Anthrax	6888	73394	66328	66506	0	-7066
CUST-0743	HR	Manowar	49857	89269	95461	39412	0	6192
CUST-0744	Operations	W.A.S.P.	13562	47642	46380	34080	1	-1262
CUST-0745	Sales	Saxon	36659	65974	53251	29315	0	-12723
CUST-0746	Sales	Slayer	36989	89802	86027	52813	0	-3775
CUST-0747	Sales	Iron Maiden	12401	51482	41459	39081	0	-10023
CUST-0748	Operations	Slayer	31953	44034	46778	12081	0	2744
CUST-0749	Sales	Megadeth	33880	78864	77607	44984	0	-1257
CUST-0750	Logistics	Metallica	8012	85385	82143	77373	1	-3242
CUST-0751	Marketing	Judas Priest	9150	91689	97473	82539	0	5784
CUST-0752	Marketing	Dio	22145	56380	61888	34235	0	5508
CUST-0753	Sales	Dio	47924	27001	29440	-20923	0	2439
CUST-0754	HR	Saxon	25593	90516	83376	64923	0	-7140
CUST-0755	Technology	Anthrax	5810	83745	94234	77935	0	10489
CUST-0756	Logistics	Manowar	49428	75063	78568	25635	1	3505
CUST-0757	Operations	Metallica	39394	78118	84075	38724	0	5957
CUST-0758	Technology	Judas Priest	42791	92818	110013	50027	0	17195
CUST-0759	Marketing	Venom	42028	75239	80508	33211	0	5269
CUST-0760	Sales	Slayer	19679	74553	83637	54874	0	9084
CUST-0761	Operations	Motörhead	48898	33580	28041	-15318	0	-5539
CUST-0762	Logistics	Venom	27170	89876	76758	62706	0	-13118
CUST-0763	Marketing	Megadeth	39019	40503	35493	1484	0	-5010
CUST-0764	Sales	Iron Maiden	39282	48074	54149	8792	0	6075
CUST-0765	Logistics	Dio	45516	35369	38142	-10147	1	2773
CUST-0766	HR	Motörhead	11241	10207	8934	-1034	0	-1273
CUST-0767	Technology	Twisted Sister	33367	25493	20667	-7874	1	-4826
CUST-0768	Technology	Motörhead	48366	13143	13043	-35223	0	-100
CUST-0769	Technology	Queensrÿche	21290	70933	60864	49643	0	-10069
CUST-0770	Finance	Venom	36583	91980	82479	55397	0	-9501
CUST-0771	Sales	Saxon	27659	25456	28939	-2203	0	3483
CUST-0772	Logistics	Judas Priest	48496	37175	42501	-11321	0	5326
CUST-0773	Technology	Anthrax	49321	90649	92047	41328	0	1398
CUST-0774	Sales	Queensrÿche	47035	64346	53692	17311	0	-10654
CUST-0775	HR	Queensrÿche	30223	64269	71202	34046	0	6933
CUST-0776	Technology	Queensrÿche	14742	15962	13715	1220	0	-2247
CUST-0777	Logistics	Manowar	41591	53750	52070	12159	0	-1680
CUST-0778	Sales	Dio	45167	55829	47263	10662	0	-8566
CUST-0779	Technology	Twisted Sister	8576	83454	96887	74878	0	13433
CUST-0780	Logistics	Saxon	5763	93558	102493	87795	0	8935
CUST-0781	Marketing	Manowar	47165	37831	37002	-9334	0	-829
CUST-0782	HR	Saxon	15284	11480	11411	-3804	0	-69
CUST-0783	Sales	W.A.S.P.	38132	93967	75911	55835	0	-18056
CUST-0784	Logistics	W.A.S.P.	35755	36370	35635	615	0	-735
CUST-0785	Logistics	Dio	37495	46913	42083	9418	0	-4830
CUST-0786	Finance	Judas Priest	15839	43347	39789	27508	0	-3558
CUST-0787	Sales	Iron Maiden	9906	18891	21380	8985	0	2489
CUST-0788	Marketing	Iron Maiden	37220	50340	48159	13120	0	-2181
CUST-0789	Sales	Queensrÿche	26013	49358	46077	23345	0	-3281
CUST-0790	HR	Metallica	20787	76412	64267	55625	0	-12145
CUST-0791	Finance	Judas Priest	26685	82088	93502	55403	0	11414
CUST-0792	Sales	Judas Priest	23229	52457	51025	29228	0	-1432
CUST-0793	Sales	Anthrax	8299	10803	10438	2504	0	-365
CUST-0794	Technology	Twisted Sister	38222	24920	24877	-13302	0	-43
